customer_id,state,order_value,items_count,is_promo,customer_tenure_days,lifetime_return_rate,pages_viewed,cart_abandon_rate,segment
1044,Assam,1923.567175,2,0,1319,0.3,11,0.48,1
1044,Bihar,1203.409246,3,0,276,0.05,9,0.25,1
1044,Jharkhand,842.2358635,1,1,1371,0.03,9,0.04,1
1044,Karnataka,1479.295733,3,0,1082,0.01,7,0.27,3
1044,Tamil Nadu,2107.08463,3,0,545,0.05,5,0.33,0
1044,West Bengal,191.8255605,1,1,262,0.24,1,0.33,2
1045,Assam,1051.74773,5,0,350,0.12,5,0.11,0
1045,Kerala,2331.017008,1.5,0,428.5,0.215,4,0.245,0
1045,Meghalaya,1845.15236,2,1,807,0.11,12,0.29,1
1045,Uttarakhand,1895.730188,2,1,216,0.21,5,0.44,2
1046,Goa,1088.887897,4,0,170,0.23,1,0.11,0
1046,Kerala,1982.47198,1,1,538,0.27,2,0.17,2
1046,Tamil Nadu,624.2701662,4,0,1417,0.17,2,0.21,3
1047,Himachal Pradesh,741.5166684,1,0,880,0.11,5,0.16,3
1047,Meghalaya,1838.552903,1,0,114,0.23,1,0.52,0
1047,Mizoram,80.88080015,1,0,987,0.14,4,0.08,3
1047,Punjab,2830.250205,2,1,1312,0.31,4,0.18,2
1047,Sikkim,2456.068282,4,1,991,0.1,6,0.18,2
1048,Arunachal Pradesh,2174.683512,2,0,1080,0.21,4,0.33,3
1048,Himachal Pradesh,1271.624219,2,0,332,0.17,4,0.37,0
1048,Karnataka,1248.483106,3,1,627,0.31,9,0.01,1
1049,Andhra Pradesh,1572.82969,1.5,0,570,0.195,6,0.44,0
1049,Goa,2263.123491,4,0,1397,0.1,7,0.32,3
1049,Jharkhand,1484.099486,1,1,558,0.08,3,0.14,2
1049,Madhya Pradesh,2100.806251,1,0,1316,0.19,3,0.35,3
1049,Tamil Nadu,1047.397938,2,0,631,0.1,8,0.3,1
1049,Tripura,1167.749716,1,0,1010,0.19,5,0.53,3
1050,Andhra Pradesh,1967.658454,1,0,339,0.23,5,0.11,0
1050,Bihar,1531.914255,1,0,777,0.05,8,0.44,1
1050,Chhattisgarh,1823.015962,2,0,56,0.13,6,0.37,0
1050,Gujarat,2626.359106,1,0,218,0.17,7,0.22,0
1050,Himachal Pradesh,1430.192086,3,0,438,0.12,3,0.44,0
1050,Sikkim,1392.509765,1,0,1243,0.166666667,4,0.27,3
1050,Tamil Nadu,1608.861227,1,0,188,0.02,7,0.15,0
1051,Assam,2126.515423,2.5,0,637.5,0.295,6.5,0.285,1
1051,Gujarat,1494.138552,2,0,1379,0.31,4,0.33,3
1051,Manipur,589.5673148,1,1,36,0.22,3,0.25,2
1051,Mizoram,1250.41304,4,0,992,0.13,5,0.56,3
1051,Uttar Pradesh,1782.546516,2,0,119,0.09,9,0.41,1
1052,Andhra Pradesh,596.4322798,1,1,186,0.09,5,0.41,2
1052,Arunachal Pradesh,1676.170443,3,0,555,0.09,8,0.44,1
1052,Bihar,1474.075598,2,0,583,0.23,7,0.55,1
1052,Jharkhand,2349.849908,4,0,21,0.04,7,0.64,0
1053,Assam,1473.731744,1,0,67,0.25,1,0.15,0
1053,Chhattisgarh,1891.766307,3,0,1359,0.1,4,0.18,3
1053,Jharkhand,997.613171,4,1,178,0.25,5,0.27,2
1053,Karnataka,2646.571605,5,0,93,0.26,3,0,0
1053,Mizoram,50,1,1,62,0.07,3,0.46,2
1053,Sikkim,2211.356983,2,1,671,0.25,8,0.26,1
1053,Tripura,2720.443874,1,0,1493,0.09,6,0.41,3
1053,Uttarakhand,1695.717454,1,0,340,0.12,5,0.2,0
1054,Chhattisgarh,935.1024195,1,0,656,0.1,5,0.57,0
1054,Karnataka,1570.370317,3,0,845,0,2,0.2,3
1054,Madhya Pradesh,290.4259808,1,0,119,0.1,5,0.25,0
1054,Maharashtra,1323.468403,1,0,954,0.13,5,0.65,3
1054,Uttarakhand,2747.082975,2,1,1205,0.02,4,0.08,2
1054,West Bengal,1357.377177,4,0,728,0.09,4,0.43,3
1055,Meghalaya,353.1493637,1,0,819,0.08,4,0.27,3
1055,Nagaland,1037.809104,1,1,279,0.12,6,0.22,2
1056,Arunachal Pradesh,1533.472819,2,0,163,0.02,7,0.13,0
1056,Haryana,1497.66827,1.666666667,0.333333333,582.6666667,0.18,5.333333333,0.143333333,0
1056,Meghalaya,1143.097405,1,1,811,0.1,6,0.46,2
1056,Rajasthan,1973.641071,2,0,616,0.21,7,0.54,1
1056,Tamil Nadu,2030.062404,2,1,1059,0.09,5,0.24,2
1057,Assam,1218.636416,1,0,1235,0.19,4,0.46,3
1057,Himachal Pradesh,1467.446503,3,1,22,0.2,3,0.12,2
1057,Manipur,2035.152724,1,0,965,0.12,3,0.18,3
1057,Sikkim,1961.246039,3,1,426,0.14,1,0.24,2
1057,Tripura,1087.248488,2,0,761,0.14,8,0.15,1
1058,Haryana,1504.108517,2,0,1339,0.01,5,0.43,3
1058,Manipur,884.1919121,2,0,633,0.27,6,0.26,0
1058,Rajasthan,937.8548909,1.5,0,642.5,0.2,5,0.395,0
1059,Andhra Pradesh,2037.869247,1,1,32,0.03,6,0.5,2
1059,Himachal Pradesh,1565.593124,5,1,83,0.24,6,0.37,2
1059,Meghalaya,334.7423477,1,1,233,0.25,5,0.17,2
1059,Tamil Nadu,1809.475289,2,0,179,0.06,2,0.26,0
1059,West Bengal,623.2972737,3,1,957,0.03,10,0.25,1
1060,Assam,2121.776764,1.5,0.5,1143.5,0.16,3,0.27,3
1060,Bihar,606.5317939,2,0,297,0.14,1,0.37,0
1060,Chhattisgarh,2001.471829,1.5,1,1078,0.215,2.5,0.25,2
1060,Gujarat,1685.815467,3,1,937,0.25,6,0.13,2
1060,Karnataka,850.0964714,2,0,207,0.05,1,0.22,0
1060,West Bengal,1956.268266,2,0,925,0.02,6,0.34,3
1061,Arunachal Pradesh,1784.883594,1,1,584,0.22,8,0.15,1
1061,Goa,1459.589219,3,0,163,0.36,5,0.31,0
1061,Manipur,2658.022992,4,0,1276,0.08,5,0.06,3
1061,Tamil Nadu,961.9298699,4,0,494,0.1,5,0.21,0
1062,Bihar,2006.386769,5,1,1279,0.07,4,0.52,2
1062,Goa,218.9212012,1,1,148,0.33,3,0.25,2
1062,Himachal Pradesh,50,1,0,1294,0.26,4,0.28,3
1063,Maharashtra,999.2387022,5,0,1290,0.13,5,0.06,3
1063,Meghalaya,203.0578628,1,1,1369,0.16,8,0.21,1
1063,Nagaland,2031.598732,2,0,1177,0.16,3,0.5,3
1063,Sikkim,1489.17751,1,1,693,0.13,10,0.29,1
1063,Tamil Nadu,1526.844532,3,0,981,0.15,4,0.38,3
1064,Assam,1310.986844,1,0,641,0.2,4,0.52,0
1064,Bihar,1683.713316,1,0,835,0.115,7,0.325,1
1064,Haryana,104.2287197,3,0,288,0.22,5,0.28,0
1064,Maharashtra,1780.504712,4,0,273,0.13,3,0.37,0
1064,Odisha,1718.132623,1,0,152,0.11,4,0.15,0
1065,Kerala,1200.155564,2,0,791,0.14,6,0.01,0
1065,Rajasthan,1402.436506,2,0,836,0.13,2,0.46,3
1065,Tamil Nadu,2273.133768,2,0,53,0.22,3,0.28,0
1066,Arunachal Pradesh,1676.331473,4,1,1345,0.17,6,0.42,2
1066,Assam,121.081405,1,1,578,0.08,10,0.36,1
1066,Goa,1592.58453,1,1,493,0.07,5,0.39,2
1066,Gujarat,1308.568022,2,0,1003,0.17,2,0.56,3
1066,Tamil Nadu,1844.439225,2,1,88,0,5,0.29,2
1066,Tripura,1893.906919,2,0,1072,0.27,5,0.18,3
1067,Arunachal Pradesh,1839.112338,2.5,1,859,0.085,3.5,0.125,2
1067,Jammu and Kashmir,648.3952429,4,0,29,0.28,8,0.12,0
1067,Jharkhand,50,2,1,1058,0.06,6,0.2,2
1067,Karnataka,50,2,0,1369,0.14,7,0.5,3
1067,Mizoram,743.7495266,3,0,94,0.37,5,0.2,0
1067,Punjab,50,2,0,748,0.05,4,0.31,3
1067,Uttar Pradesh,653.4241473,4,0,1283,0.32,9,0.28,1
1068,Gujarat,1241.688875,2,1,871,0.04,1,0.27,2
1068,Karnataka,1162.823819,3,0.5,308.5,0.155,3.5,0.545,0
1068,Maharashtra,2004.574348,4,1,1238,0.27,4,0.33,2
1068,Rajasthan,2278.456953,1,0,352,0.27,3,0.52,0
1068,Tamil Nadu,604.9217554,1,0,348,0.3,2,0.2,0
1068,Uttar Pradesh,2024.431564,1,0,866,0.16,3,0.33,3
1069,Arunachal Pradesh,708.2113053,2,1,1072,0.05,2,0.48,2
1069,Chhattisgarh,2257.120254,1,0,693,0.05,4,0.11,0
1069,Gujarat,2049.778294,2,0.666666667,816.6666667,0.076666667,4.333333333,0.206666667,2
1069,Himachal Pradesh,1737.978097,1,0,426,0.11,2,0.46,0
1069,Punjab,1514.610403,3,0,1244,0.04,7,0.69,3
1069,Tamil Nadu,968.0080765,5,0,276,0.15,3,0.35,0
1070,Chhattisgarh,2018.85267,4,1,542,0.05,6,0.3,2
1070,Himachal Pradesh,1353.501631,3,1,1289,0.19,3,0.32,2
1070,Mizoram,568.7471778,2,0,131,0.06,3,0.42,0
1070,Rajasthan,1312.163011,2,0,1354,0.06,6,0.09,3
1070,Tripura,1059.414594,2,0,518,0.2,7,0.4,1
1070,Uttarakhand,1159.675719,1,1,1497,0.24,1,0.15,2
1071,Arunachal Pradesh,1244.21437,2,0,423,0.3,3,0.38,0
1072,Arunachal Pradesh,2150.542614,1,0,431,0.21,5,0.21,0
1072,Assam,1257.296061,1,1,255,0.13,5,0.17,2
1072,Jammu and Kashmir,966.5585796,1,0,163,0.08,5,0.21,0
1072,Jharkhand,1896.998641,1.5,1,1217,0.055,4,0.225,2
1072,Nagaland,1337.534202,2,1,583,0.04,5,0.06,2
1073,Goa,627.8487599,1,1,12,0.08,5,0.18,2
1073,Gujarat,873.6916046,2,0,972,0.21,4,0.4,3
1073,Haryana,1190.475033,1,0,215,0.25,7,0.17,0
1073,Rajasthan,1069.469695,1,0,653,0.28,7,0.26,1
1074,Arunachal Pradesh,711.6071999,1.5,0,963,0.085,2.5,0.3,3
1074,Haryana,1951.520684,2,1,1268,0.23,4,0.41,2
1075,Assam,814.8475738,5,0,535,0.16,4,0.29,0
1075,Goa,1342.632995,1,1,1399,0.3,3,0.15,2
1075,Manipur,1444.13764,3,0,200,0.11,8,0.39,1
1075,Uttarakhand,2629.053589,2,1,915,0.02,7,0.2,2
1076,Andhra Pradesh,2926.871225,4,0,468,0.14,7,0.25,1
1076,Haryana,50,2,0,500,0.18,7,0.13,0
1076,Jammu and Kashmir,1857.914956,5,1,308,0.27,8,0.19,1
1076,Jharkhand,1235.970749,2,0,592,0.22,7,0.38,1
1076,Nagaland,1272.100934,5,0,1141,0.37,2,0.31,3
1076,Odisha,1149.589513,2,0,691,0.01,10,0.36,1
1076,Punjab,1882.960826,1,0,182,0.01,4,0.3,0
1077,Jammu and Kashmir,2275.785573,1,1,623,0.15,4,0.14,2
1077,Meghalaya,1598.373519,3,0,620,0.4,4,0.43,0
1077,Uttar Pradesh,475.1203306,2,1,1096,0.02,4,0.05,2
1077,Uttarakhand,2227.414013,7,1,1066,0.15,1,0.4,2
1078,Andhra Pradesh,1008.123468,1.5,0.5,1123,0.21,4.5,0.28,3
1078,Bihar,1762.456048,1,1,1400,0.09,6,0.56,2
1078,Jharkhand,2635.544961,2,0,1130,0.165,3.5,0.415,3
1078,Nagaland,1205.572517,2,1,1352,0.18,5,0.32,2
1078,Odisha,1546.49157,2,0.666666667,656.3333333,0.163333333,6,0.243333333,2
1078,Rajasthan,1313.490567,1,0,951,0.27,3,0.21,3
1079,Bihar,1960.673384,1,0,1151,0.14,5,0.06,3
1079,Goa,1287.912709,2,0,1187,0.23,2,0.36,3
1079,Jharkhand,1288.421198,2,1,786,0.11,1,0.43,2
1079,Maharashtra,1254.119371,1,0,72,0.11,6,0.06,0
1079,Odisha,876.1703182,2,0,1466,0.06,4,0.17,3
1079,Rajasthan,1839.56208,1,1,1114,0.13,5,0.2,2
1080,Assam,1016.085076,3,0,692,0.19,5,0.39,0
1080,Jharkhand,1442.561974,2,0,1043,0.16,9,0.27,1
1080,Manipur,1771.851087,2,1,665,0.2,5,0.07,2
1080,Meghalaya,850.7257436,2.666666667,0,659.3333333,0.15,5.333333333,0.296666667,0
1080,Rajasthan,2092.724363,1,0,616,0.09,5,0.11,0
1080,Sikkim,2416.053658,2,1,1341,0.27,3,0.39,2
1081,Jammu and Kashmir,936.7049787,1,0,1444,0.08,5,0.13,3
1082,Assam,1836.150879,3,1,432,0.1,5,0.04,2
1082,Bihar,869.7435533,1,1,289,0.2,5,0.18,2
1082,Gujarat,1907.950386,4,0,1112,0.21,2,0.27,3
1082,Haryana,1909.228258,6,0,950,0.24,3,0.11,3
1082,Jharkhand,1112.366131,3.5,0,783,0.07,5.5,0.27,3
1082,Nagaland,1671.900939,2,1,572,0.06,5,0.24,2
1082,Uttarakhand,1206.916898,1,1,1382,0.01,7,0.39,2
1083,Maharashtra,422.3502353,2,0,1475,0.13,6,0.19,3
1083,Meghalaya,2085.592815,2,0,73,0.19,4,0.8,0
1083,Nagaland,1959.404125,1,0,954,0.14,4,0.42,3
1084,Bihar,1784.169885,1,0,974,0.05,6,0.26,3
1084,Punjab,2335.22294,1,0,1471,0.1,7,0.26,3
1084,Sikkim,2036.810203,4,1,1118,0.2,2,0.03,2
1084,Tamil Nadu,2275.404162,1,0,638,0.19,7,0.27,1
1085,Arunachal Pradesh,849.6471238,2,0,460,0.02,5,0.19,0
1085,Haryana,2804.220841,1,1,749,0.13,3,0.2,2
1085,Himachal Pradesh,1458.968652,1,1,1056,0.09,4,0.15,2
1085,Jharkhand,1250.295679,3,0,566,0.26,5,0.38,0
1085,Maharashtra,1019.821397,1,0,314,0.29,6,0.19,0
1085,Manipur,1285.080467,3,0,381,0.12,4,0.27,0
1085,Odisha,1155.633333,2,0,499,0.04,5,0.33,0
1085,Sikkim,2477.406051,1,0,372,0.08,2,0.54,0
1085,West Bengal,3030.487735,1,1,1195,0.12,9,0.27,1
1086,Andhra Pradesh,1459.322656,2,1,991,0.28,7,0.19,2
1086,Arunachal Pradesh,515.7000492,1,1,143,0.26,3,0.48,2
1086,Chhattisgarh,2863.172212,4,1,450,0.12,3,0.49,2
1086,Jammu and Kashmir,1056.222415,1,0,574,0.24,3,0.26,0
1086,Uttar Pradesh,1456.972169,1,0,1097,0.28,2,0.34,3
1087,Chhattisgarh,1514.465001,1,1,515,0.04,4,0.48,2
1087,Madhya Pradesh,1185.090535,2,0,1101,0.32,4,0.47,3
1087,Sikkim,443.2028276,1,1,1431,0.08,8,0.47,1
1087,Tripura,1151.638729,2,0,385,0.13,7,0.3,0
1087,West Bengal,447.7732722,1,0,1253,0.29,4,0.18,3
1088,Goa,273.8766548,2,1,676,0.33,3,0.16,2
1088,Gujarat,2065.763355,1,1,108,0.19,5,0.44,2
1088,Nagaland,1608.370731,1,1,249,0.08,6,0.1,2
1089,Haryana,1152.240421,3,1,1418,0.29,5,0.47,2
1089,Madhya Pradesh,2649.814392,5,1,562,0.07,4,0.36,2
1089,Uttar Pradesh,593.6853324,1,1,438,0.27,7,0.27,2
1089,West Bengal,1359.942736,2,1,916,0.13,4,0.26,2
1090,Chhattisgarh,1188.024554,2,1,943,0.12,6,0.2,2
1090,Meghalaya,1206.635854,1,1,1014,0.22,5,0.32,2
1091,Himachal Pradesh,1941.870793,2,0,1454,0.12,5,0.64,3
1091,Madhya Pradesh,406.4874325,2,0,334,0.17,5,0.25,0
1091,Meghalaya,50,2,1,457,0.13,3,0.54,2
1091,Nagaland,2192.920275,1,0,771,0.19,3,0.32,3
1091,Tripura,1078.181932,2.5,0,990.5,0.125,4,0.28,3
1092,Andhra Pradesh,1511.49805,2,0.5,446.5,0.215,8,0.275,1
1092,Assam,2041.019342,3,0,101,0.31,1,0.59,0
1092,Bihar,1199.974688,2,0,268,0.22,6.5,0.35,0
1092,Chhattisgarh,1179.021415,2,1,445,0.01,7,0.09,2
1092,Madhya Pradesh,1963.470616,1,1,196,0.3,3,0.15,2
1092,Meghalaya,1369.145479,1,1,859,0.16,6,0.04,2
1092,Mizoram,1780.497682,3,0,986,0.22,2,0.31,3
1093,Arunachal Pradesh,1464.964113,2,1,1085,0.11,7,0.18,2
1093,Jammu and Kashmir,527.6785976,1,0,1469,0.28,5,0.08,3
1093,Jharkhand,1759.522754,3,0,968,0.06,7,0.17,1
1093,Tripura,608.3747321,2,0,832,0.05,1,0.45,3
1094,Arunachal Pradesh,1979.133937,3,0,606,0.16,7,0.12,1
1094,Goa,1989.567284,4,0,965,0.27,6,0.27,3
1094,Nagaland,2199.085432,3,1,651,0.22,6,0.32,2
1094,Odisha,1670.683924,1,0,607,0.02,4,0.2,0
1094,Rajasthan,2671.309167,1,1,1294,0,3,0.26,2
1094,Tripura,1660.54059,1,0,979,0.18,6,0.38,3
1095,Arunachal Pradesh,316.2902489,3,0.5,795.5,0.14,4,0.26,2
1095,Manipur,1088.390124,5,0,1045,0.2,2,0.21,3
1095,Rajasthan,1600.301013,4,0,288,0.15,5,0.4,0
1096,Arunachal Pradesh,1668.484445,3,0.5,953,0.23,2,0.17,3
1096,Goa,611.7691023,2,0,169,0.15,6,0.29,0
1096,Kerala,1832.813793,1,0,277,0.13,7,0.27,0
1096,Madhya Pradesh,803.8253475,3,0,1068,0.13,6,0.68,3
1096,Meghalaya,1803.380663,1,0,866,0.06,10,0.27,1
1096,Nagaland,2330.647516,1,0,1063,0.19,8,0.25,1
1097,Himachal Pradesh,896.7708599,2,1,1237,0.22,5,0.54,2
1097,Karnataka,1225.495944,1,0,230,0.13,1,0.36,0
1097,Maharashtra,291.7381894,1,1,1089,0.18,1,0.23,2
1097,Meghalaya,1554.480771,2,0,1358,0.27,4,0.3,3
1097,Mizoram,1557.235797,1,1,295,0.06,8,0.25,1
1097,West Bengal,1336.436704,3,1,667,0.08,2,0.41,2
1098,Goa,1373.065255,6,0,751,0.16,6,0.44,3
1098,Himachal Pradesh,1280.328326,2,0,1083,0.18,3,0.05,3
1098,Jharkhand,1539.816327,1,1,1071,0,2,0.32,2
1098,Meghalaya,772.3242478,3,1,684,0.11,3,0.36,2
1098,Uttarakhand,2308.81274,3,0,976,0.26,3,0.38,3
1099,Goa,1356.385105,1,1,431,0.28,10,0.4,1
1099,Haryana,1589.7744,1,1,1136,0.14,10,0.28,1
1099,Meghalaya,1152.161812,1,0,34,0.14,8,0.29,0
1099,Sikkim,1917.164042,2.5,0.5,997,0.175,6.5,0.32,1
1099,Tripura,2494.276305,1,0,389,0.11,6,0.1,0
1100,Gujarat,1528.869826,4,1,477,0.07,9,0.13,1
1100,Kerala,1487.1152,1,0,374,0.19,8,0.29,1
1100,Mizoram,261.648028,2,0,568,0.04,5,0.28,0
1101,Assam,50,1,0,564,0.26,4,0.42,0
1101,Goa,1599.417111,6,0,675,0.04,3,0.18,3
1101,Manipur,225.9231171,3.5,0.5,503.5,0.19,6,0.28,1
1101,Punjab,2292.97775,4,1,358,0.39,8,0.09,1
1101,Tripura,1009.883484,1,0,398,0.18,3,0.26,0
1101,Uttarakhand,955.218994,1.5,0.5,728.5,0.135,4,0.315,2
1102,Arunachal Pradesh,701.6138713,2,0,1044,0.1,3.5,0.345,3
1102,Goa,997.5971184,2,0,1087,0.29,1,0.21,3
1102,Jharkhand,1953.636036,1,0,1486,0.21,1,0.04,3
1102,Kerala,2209.35206,2,0,135,0.34,2,0.22,0
1102,Sikkim,66.79089575,3,0,1304,0.06,2,0.39,3
1103,Bihar,914.2122035,1,0,789,0.13,4,0.3,3
1103,Chhattisgarh,912.8742114,4,0,66,0.13,6,0.24,0
1103,Gujarat,4081.735066,1,0,742,0.12,7,0.09,1
1103,Karnataka,1498.604274,3,1,842,0.22,4,0.24,2
1103,Nagaland,1794.849462,1,1,1213,0.25,8,0.26,1
1103,Punjab,1944.816793,3,0,1068,0.12,7,0.33,3
1103,Tamil Nadu,462.7506386,1,0,525,0.31,5,0.21,0
1103,West Bengal,1110.528912,3,0,1341,0.09,4,0.36,3
1104,Andhra Pradesh,1836.739984,4,1,503,0.05,4,0.37,2
1104,Chhattisgarh,927.4958739,1,1,1296,0.15,7,0.5,2
1104,Goa,2398.063363,3,0,1251,0.09,2,0.23,3
1104,Haryana,1208.20808,2,1,1434,0.01,5,0.35,2
1104,Karnataka,1495.423856,1,0,97,0.04,7,0.31,0
1104,Madhya Pradesh,1245.257366,2,0,310,0.1,8,0.08,1
1105,Assam,770.7651357,1,0,584,0.04,5,0.52,0
1105,Rajasthan,1292.025816,5,0,310,0.07,8,0.19,1
1105,Uttar Pradesh,1478.863041,1,0,368,0.15,8,0.14,1
1105,Uttarakhand,1581.045302,2,1,36,0.2,8,0.39,1
1106,Gujarat,2301.873224,2,1,1361,0.05,4,0.24,2
1107,Andhra Pradesh,129.066236,2,1,946,0.13,4,0.18,2
1107,Kerala,1476.738355,1,1,1310,0.11,3,0.31,2
1107,Manipur,1306.483167,3,0,437,0.14,2,0.17,0
1107,Tamil Nadu,90.56227315,1,1,452,0.11,6,0.18,2
1108,Andhra Pradesh,1016.096075,3,1,1271,0.22,5,0.09,2
1108,Bihar,1060.991417,5,0,600,0.23,5,0.07,0
1108,Goa,1309.175934,4,0,437,0.2,3,0.24,0
1108,Madhya Pradesh,1330.574693,1,0,685,0.11,4,0.4,0
1108,Nagaland,960.7144046,4,0,1082,0.11,3,0.29,3
1109,Jammu and Kashmir,2038.42198,1,0,98,0.15,3,0.34,0
1109,Karnataka,1057.887447,1,0,1388,0.02,8,0.43,1
1109,Madhya Pradesh,1928.139057,1,0,525,0.31,5,0.27,0
1109,Rajasthan,2066.103358,4,0,328,0.35,8,0.44,1
1109,Uttar Pradesh,2078.978129,2,0,19,0.19,3,0.47,0
1109,Uttarakhand,2170.791363,2,1,1246,0.19,9,0.53,1
1110,Assam,3045.24367,1,0,1367,0.04,2,0.35,3
1110,Bihar,1811.737239,3,0.5,736,0.225,5,0.215,2
1110,Jammu and Kashmir,1066.036545,1,1,983,0.23,7,0.33,2
1110,Kerala,1441.173737,1,1,228,0.16,3,0.56,2
1110,Maharashtra,864.6710765,3,0,636,0.09,3,0.11,0
1110,Meghalaya,1867.620066,1,1,176,0.05,2,0.28,2
1110,Tripura,1889.751641,1,0,65,0.05,6,0.21,0
1111,Haryana,1352.167901,1.5,0.5,1179,0.105,2.5,0.33,3
1111,Karnataka,1101.350651,3,0,564,0.22,8,0.4,1
1112,Goa,3480.094183,2,1,186,0.23,7,0.06,2
1112,Karnataka,1304.538884,1,1,1156,0.14,1,0.51,2
1112,Meghalaya,769.1495325,1,0,228,0.21,4,0.32,0
1112,Sikkim,756.5134913,3,0,658,0.14,1,0.35,0
1113,Nagaland,2455.665143,2,1,1310,0.08,5,0.45,2
1113,Rajasthan,621.9581056,2,0,328,0.02,4,0.2,0
1113,Sikkim,2134.108523,1,0,887,0.2,7,0.48,1
1114,Haryana,1721.146713,2,1,638,0.14,4,0.19,2
1114,Kerala,2004.188664,1.5,0,839.5,0.08,4,0.26,3
1115,Assam,1210.039451,2,1,1004,0.15,3,0.25,2
1115,Jammu and Kashmir,2267.90432,1,0,570,0.12,3,0.19,0
1115,Jharkhand,1461.130962,1,0.5,514,0.06,2.5,0.22,0
1115,Meghalaya,1905.294629,3,0,1199,0.3,5,0.12,3
1115,Punjab,1648.97269,3,1,1034,0.04,3,0.08,2
1116,Assam,50,2,1,1043,0.15,4,0.41,2
1116,Bihar,1746.718442,3,1,627,0.26,6,0.36,2
1116,Haryana,906.2266177,2,1,1278,0.1,7,0.09,2
1116,Himachal Pradesh,153.623797,4,0,243,0.18,1,0.22,0
1116,Jammu and Kashmir,1200.060265,1,0,68,0.22,3,0.27,0
1116,Kerala,2038.624889,3,1,606,0.1,6,0.04,2
1116,Maharashtra,2137.254298,3,0,345,0.15,4,0.19,0
1117,Assam,2109.418931,2,1,1057,0.23,1,0.24,2
1117,Haryana,2332.651915,1,0,921,0.17,3,0,3
1117,Jharkhand,3559.914562,3,0,1329,0.07,7,0.42,3
1117,Manipur,1953.202585,4,1,230,0.05,3,0.18,2
1117,Odisha,1735.880941,1,0,1317,0.05,5,0.32,3
1117,Sikkim,1992.889052,3,0,293,0.09,7,0.51,0
1118,Meghalaya,824.1488805,1.5,0,1037.5,0.125,5,0.24,3
1118,West Bengal,2015.194143,2,0,241,0.18,6,0.14,0
1119,Himachal Pradesh,1155.392722,1,1,503,0.19,5,0.36,2
1119,Karnataka,818.5485165,1,1,1126,0.12,6,0.43,2
1119,Manipur,1647.411065,3,1,1360,0.26,7,0.26,2
1119,Mizoram,1606.232449,1,0,111,0.19,4,0.35,0
1119,Nagaland,188.8803092,2.5,0,1101,0.145,3,0.4,3
1120,Gujarat,1514.819482,2,0,1403,0.05,10,0.54,1
1120,Kerala,3154.052092,3,0,1424,0.08,5,0.39,3
1120,Madhya Pradesh,433.7591156,2,0,1284,0.01,8,0.24,1
1120,Maharashtra,2078.056658,3,1,806,0.13,8,0.18,1
1120,Tripura,1330.599944,2,1,1028,0.2,4,0.38,2
1120,Uttarakhand,1218.129659,3,0,1433,0.01,5,0.36,3
1121,Arunachal Pradesh,1831.296966,1,1,950,0.2,5,0.15,2
1121,Himachal Pradesh,2330.430619,1,0,468,0.13,3,0.38,0
1121,Meghalaya,1520.498697,1,1,1142,0.16,6,0.41,2
1121,Nagaland,1570.382577,2,1,749,0.04,4,0.44,2
1121,Tripura,1225.041499,4,1,497,0.3,3,0.46,2
1121,Uttarakhand,2954.160072,1,0,1246,0.07,6,0.4,3
1122,Bihar,2726.465176,2,0,354,0.04,4,0.23,0
1122,Karnataka,1880.15786,2,0,67,0.07,3,0.7,0
1122,Madhya Pradesh,2482.622643,1,1,1187,0.16,11,0.39,1
1122,Rajasthan,1443.473365,2,1,1198,0.07,5,0.26,2
1123,Jharkhand,1264.510454,1,0,94,0.11,8,0.38,0
1123,Manipur,3839.242753,3,0,1255,0.14,7,0.39,3
1124,Gujarat,837.5197088,2,0.5,141,0.17,6.5,0.455,0
1124,Maharashtra,1097.549131,5,1,972,0.05,6,0.26,2
1125,Andhra Pradesh,772.7689001,1,0,96,0.21,5,0.25,0
1125,Arunachal Pradesh,2016.265639,1,1,488,0.17,4,0.04,2
1125,Jammu and Kashmir,2162.221876,1,1,821,0.06,4,0.39,2
1125,Maharashtra,1370.907947,3,0,928,0.05,2,0.38,3
1125,Manipur,1517.267005,1,1,136,0,4,0.16,2
1126,Arunachal Pradesh,3079.652243,1,1,1137,0.11,9,0.12,1
1126,Gujarat,1959.598276,2,0,670,0.32,6,0.3,0
1126,Himachal Pradesh,3172.663998,2,1,753,0.05,2,0.28,2
1126,Maharashtra,2263.951506,1,0.5,321.5,0.13,3.5,0.36,0
1126,Meghalaya,1102.135759,4,1,1042,0.07,4,0.22,2
1127,Chhattisgarh,1949.246264,1,1,170,0.25,7,0.27,2
1127,Karnataka,1112.171333,2.5,0.5,692,0.1,4.5,0.365,2
1127,Nagaland,102.4446919,3,1,1262,0.16,2,0.18,2
1128,Gujarat,1297.565472,3,0,178,0.2,3,0.43,0
1128,Jharkhand,1889.957129,1,1,599,0.26,2,0.13,2
1128,Punjab,2341.628075,5,1,293,0.09,8,0.42,1
1128,Tamil Nadu,786.2980039,3,1,1268,0.23,6,0.36,2
1129,Goa,1932.495868,2,0,395,0.23,6,0.18,0
1129,Jharkhand,1935.728852,1,0,1062,0.28,3,0.23,3
1129,Madhya Pradesh,703.5199582,3,1,832,0.26,10,0.38,1
1130,Madhya Pradesh,1859.888298,1,0,1069,0.14,9,0.33,1
1130,Manipur,2230.193182,3,0,515,0.05,6,0.33,0
